단어,개체명 인식,id,Unnamed: 3
바랍니다??,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
원래,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
이번영상은,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
설총묘,O,YsfY7ZrZA6M,
였으나,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
가을,O,YsfY7ZrZA6M,
이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
너무이쁜,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
불국사,B_TOR,YsfY7ZrZA6M,
를,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
먼저,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
다녀,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
왔습니다,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
문화유산편을,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
먼저,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
올려드리니,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
참고,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
해,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
주세요~~,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
차,O,YsfY7ZrZA6M,
안에서,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
미리보고,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
가시거나,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
도착하셔서,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
들으시면,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
현장에서,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
안내,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
해설을,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
들으시는듯,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
도움이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
되실겁니다.,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
?구성,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
1,O,YsfY7ZrZA6M,
.미리보기,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
스토리:,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
.,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
문화재,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
돋보기,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
:,O,YsfY7ZrZA6M,
불국사,B_TOR,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
2편,O,YsfY7ZrZA6M,
에서,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
답사꿀팁,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
":,",O,YsfY7ZrZA6M,
얼굴,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
없는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
부처,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
찾아보기,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
문화샘,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
채널에서는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
경주,B_LOC,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
펼쳐보기를,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
시작으로,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
한국,B_LOC,YsfY7ZrZA6M,
역사흐름을,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
기준으로,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
한,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
전국시대순,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
유적지여행,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
길잡이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
역할을,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
하고자,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
합니다,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
유적지,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
여행을,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
하는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
모든사람들에게,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
기존에,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
전해져오는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
문화재속이야기를,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
유적지,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
현장에서,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
누구나,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
쉽게,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
이해하고,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
우리,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
역사문화재에,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
관심을,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
가지는데,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
도움이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
될수,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
있도록,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
스토리,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
텔링으로,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
구성했습니다,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
테마는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
시대흐름에,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
따른,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
유적지여행으로서,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
문화쌤의,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
수년간,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
유적지,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
탐방,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
경험을,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
기초로,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
하였습니다,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
??테마,O,YsfY7ZrZA6M,
1,O,YsfY7ZrZA6M,
.,O,YsfY7ZrZA6M,
경주,B_LOC,YsfY7ZrZA6M,
펼쳐보기,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
→,O,YsfY7ZrZA6M,
?,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
→,O,YsfY7ZrZA6M,
신라,O,YsfY7ZrZA6M,
성장-,O,YsfY7ZrZA6M,
법흥왕릉,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
백률사,B_TOR,YsfY7ZrZA6M,
",박물관",O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
역사관내,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
관련유구,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
"확인,",O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
서출지?,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
→,O,YsfY7ZrZA6M,
신라불교,O,YsfY7ZrZA6M,
-,O,YsfY7ZrZA6M,
진평왕릉,B_TOR,YsfY7ZrZA6M,
.,O,YsfY7ZrZA6M,
골굴사,B_TOR,YsfY7ZrZA6M,
(,O,YsfY7ZrZA6M,
원효대사,O,YsfY7ZrZA6M,
),O,YsfY7ZrZA6M,
설총묘,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
월정교,B_TOR,YsfY7ZrZA6M,
/,O,YsfY7ZrZA6M,
교촌마을,B_TOR,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
→,O,YsfY7ZrZA6M,
신라,O,YsfY7ZrZA6M,
발전-,O,YsfY7ZrZA6M,
선덕여왕릉,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
분황사,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
황룡사지,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
첨성대,B_TOR,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
→,O,YsfY7ZrZA6M,
신라,O,YsfY7ZrZA6M,
통일-,O,YsfY7ZrZA6M,
무열왕릉,B_TOR,YsfY7ZrZA6M,
.,O,YsfY7ZrZA6M,
김유신장군묘,B_TOR,YsfY7ZrZA6M,
-,O,YsfY7ZrZA6M,
동궁,B_TOR,YsfY7ZrZA6M,
과,I_TOR,YsfY7ZrZA6M,
월지,I_TOR,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
감은사지,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
이견대,B_TOR,YsfY7ZrZA6M,
/,O,YsfY7ZrZA6M,
문무왕릉,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
신문왕릉,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
재매정,B_TOR,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
→,O,YsfY7ZrZA6M,
신라,O,YsfY7ZrZA6M,
쇠퇴-,O,YsfY7ZrZA6M,
괘릉,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
흥덕왕릉,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
삼릉,B_TOR,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
→,O,YsfY7ZrZA6M,
신라,O,YsfY7ZrZA6M,
멸망:,O,YsfY7ZrZA6M,
포석정,B_TOR,YsfY7ZrZA6M,
.,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
→,O,YsfY7ZrZA6M,
신라고분군,O,YsfY7ZrZA6M,
속,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
인물을,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
만나기,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
-,O,YsfY7ZrZA6M,
대릉원,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
노서동,B_LOC,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
노동동고분군,B_TOR,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
→대표문화유산편-,O,YsfY7ZrZA6M,
불국사,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
석굴암,B_TOR,YsfY7ZrZA6M,
",",O,YsfY7ZrZA6M,
양동마을,B_TOR,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
*시대순코스는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
시대순탐방테마,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
시작할때,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
올려드리겠습니다,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
문화쌤,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
채널에서,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
소개하는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
문화재스토리는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
현제,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
까지,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
밝혀지거나,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
추정하고있는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
유적지로서,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
새롭게,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
등장하는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
연구결과나,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
논문은,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
포함하지,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
않습니다.,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
또한,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
대중,O,YsfY7ZrZA6M,
이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
어려울수,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
있는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
내용은,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
담지,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
않습니다,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
자료는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
삼국사기,O,YsfY7ZrZA6M,
와,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
삼국유사,O,YsfY7ZrZA6M,
에,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
기록된내용과,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
문화재청,O,YsfY7ZrZA6M,
에,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
등록되어있는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
유적지장소를,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
기본으로,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
참고,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
하고,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
있습니다,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
새로운내용이나,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
더,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
깊이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
있는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
내용을,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
알고싶으신,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
분들.또는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
이미,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
지식이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
풍부하신분들은,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
지역,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
학예사,O,YsfY7ZrZA6M,
를,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
통하시거나,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
전문,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
서적과,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
더,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
전문적인,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
강의를,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
통해,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
탐구하시기,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
바랍니다.,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
모든역사유적지는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
추정으로,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
바라보는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
것이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
많고,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
정답을,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
내릴수,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
없거나,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
지금까지,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
논란이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
되고,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
있는,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
부분이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
많으므로,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
가벼운,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
시각으로,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
채널을,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
시청해주시면,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
감사하겠습니다,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
문화쌤,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
채널은,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
여러분들의,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
유적지여행이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
알찬,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
여행이,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
될수있도록,O,YsfY7ZrZA6M,
 ,O,YsfY7ZrZA6M,
돕겠습니다,O,YsfY7ZrZA6M,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
가을,O,Bpf5USJ3VhQ,
이,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
점점,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
더,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
무르익어,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
가는,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
날씨좋은,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
10월,O,Bpf5USJ3VhQ,
의,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
경주,B_LOC,Bpf5USJ3VhQ,
",",O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
저희,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
커플,O,Bpf5USJ3VhQ,
의,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
올해,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
버킷리스트,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
중의,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
하나,O,Bpf5USJ3VhQ,
였던,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
한복,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
데이트를,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
하기위해서,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
경주,B_LOC,Bpf5USJ3VhQ,
를,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
찾았습니다.,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
저희,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
둘,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
다,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
어릴때,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
"입어보고,",O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
어른이,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
되서는,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
처음,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
입어보는,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
한복,O,Bpf5USJ3VhQ,
이어서,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
들뜬,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
마음으로,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
모든,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
사람들의,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
관심과,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
주목을,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
받으면서,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
데이트,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
할,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
수,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
있었습니다.,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
-,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
The,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
weathery,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
October,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
"race,",O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
where,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
autumn,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
is,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
"ripening,",O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
One,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
of,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
our,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
couple's,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
bucket,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
lists,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
for,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
this,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
year.,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
I,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
went,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
to,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
Gyeongju,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
to,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
have,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
a,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
Hanbok,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
date.,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
It's,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
the,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
first,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
time,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
we,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
both,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
wear,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
Hanbok,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
when,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
we're,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
young,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
and,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
as,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
adults.,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
in,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
the,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
interest,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
and,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
attention,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
of,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
every,O,Bpf5USJ3VhQ,
one,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
with,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
an,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
excited,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
heart.,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
I,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
could,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
go,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
on,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
a,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
date.,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
-,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
*방역수칙을,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
준수하여,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
촬영,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
했습니다!,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
-,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
#게이,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
#,O,Bpf5USJ3VhQ,
게이,O,Bpf5USJ3VhQ,
커플,O,Bpf5USJ3VhQ,
 ,O,Bpf5USJ3VhQ,
#,O,Bpf5USJ3VhQ,
